carat,cut,color,clarity,depth,table,price,x,y,z,cut_encoded,color_encoded,clarity_encoded,diamond_type,price_per_carat,retailer_margin_rate,revenue_per_carat,value_tier,cut_clarity_score,certification_body,retailer_type,days_on_market,log_price,log_carat,log_price_per_carat,log_revenue_per_carat,diamond_type_encoded
0.38,Ideal,E,VS1,62.1,56.0,1069,4.65,4.62,2.88,4,5,4,lab_grown,2813.157894736842,0.73,759.5526315789474,Mid,7.8571,IGI,Online,17,6.975413927455952,0.32208349916911333,7.94241834652552,6.634045315851624,0
1.09,Ideal,H,VS2,61.4,57.0,6419,6.61,6.65,4.07,4,2,3,natural,5888.990825688073,0.4,3533.3944954128433,Premium,7.1429,GIA,Brick-and-Mortar,80,8.767173396684006,0.7371640659767197,8.681009719036282,8.170297275232782,1
0.32,Ideal,D,VVS2,61.2,56.0,1030,4.43,4.39,2.7,4,6,5,lab_grown,3218.75,0.73,869.0625000000001,Mid,8.5714,IGI,Brick-and-Mortar,13,6.93828448401696,0.2776317365982795,8.077058995772779,6.768565048148786,0
0.32,Premium,G,VVS2,60.8,59.0,936,4.44,4.41,2.69,3,3,5,lab_grown,2925.0,0.73,789.75,Budget,7.3214,IGI,Online,13,6.842683282238422,0.2776317365982795,7.98139158158007,6.672981862185758,0
0.53,Ideal,E,VS2,61.8,56.0,1676,5.17,5.21,3.21,4,5,3,lab_grown,3162.264150943396,0.73,853.811320754717,Mid,7.1429,IGI,Brick-and-Mortar,20,7.424761761823209,0.4252677354043441,8.059359732605055,6.750880767104039,0
0.9,Very Good,E,SI2,63.4,60.0,3342,6.07,6.02,3.83,2,5,1,natural,3713.333333333333,0.4,2227.9999999999995,Mid,3.2143,AGS,Online,54,8.114623886420098,0.6418538861723948,8.219954488378944,7.709308333385868,1
0.58,Premium,E,VS2,61.5,58.0,2535,5.41,5.38,3.32,3,5,3,natural,4370.689655172414,0.4,2622.4137931034484,Mid,5.8929,GIA,Online,46,7.8383433155571165,0.4574248470388754,8.38290486214113,7.872231723087529,1
0.72,Ideal,E,SI1,60.8,55.0,2869,5.77,5.84,3.53,4,5,2,natural,3984.722222222222,0.4,2390.833333333333,Mid,6.4286,GIA,Online,44,7.962067308753666,0.5423242908253616,8.290473809990711,7.779815435942877,1
1.01,Very Good,G,SI1,60.2,58.0,4719,6.5,6.59,3.94,2,3,2,natural,4672.277227722772,0.4,2803.366336633663,Mid,3.9286,IGI,Online,46,8.459564078579602,0.6981347220709844,8.449615866368257,7.938932887492996,1
0.3,Ideal,E,VS2,61.2,55.0,658,4.31,4.35,2.65,4,5,3,lab_grown,2193.3333333333335,0.73,592.2,Budget,7.1429,IGI,Online,15,6.490723534502507,0.26236426446749106,7.6936335587997675,6.385531610263777,0
0.6,Good,F,SI2,62.0,62.0,1306,5.33,5.4,3.32,1,4,1,lab_grown,2176.666666666667,0.73,587.7000000000002,Mid,1.9643,IGI,Brick-and-Mortar,14,7.175489713624222,0.4700036292457356,7.686009246172641,6.377916716034216,0
0.7,Ideal,G,VS1,61.2,56.0,3206,5.71,5.75,3.5,4,3,4,natural,4580.0,0.4,2748.0,Mid,7.8571,GIA,Online,44,8.073091199693154,0.5306282510621704,8.429672593886743,7.918992488165245,1
0.3,Ideal,G,VS2,62.5,53.0,675,4.3,4.27,2.68,4,3,3,lab_grown,2250.0,0.73,607.5,Budget,7.1429,IGI,Online,19,6.516193076042964,0.26236426446749106,7.719129840906732,6.410996912427581,0
0.91,Good,G,SI1,64.3,60.0,3286,6.12,6.04,3.91,1,3,2,natural,3610.9890109890107,0.4,2166.593406593406,Mid,2.6786,AGS,Luxury,58,8.097730573664219,0.6471032420585385,8.192013872170401,7.681372801886911,1
0.55,Ideal,F,VS1,61.3,57.0,1809,5.25,5.28,3.23,4,4,4,lab_grown,3289.090909090909,0.73,888.0545454545455,Mid,7.8571,GIA,Brick-and-Mortar,11,7.501082124259871,0.4382549309311553,8.098670475320189,6.790158589598572,0
1.7,Very Good,J,VVS1,62.9,60.0,10808,7.56,7.61,4.77,2,0,6,natural,6357.64705882353,0.4,3814.5882352941176,Premium,6.7857,GIA,Online,64,9.288134399416203,0.9932517730102834,8.757570907104581,8.246850121948897,1
0.36,Ideal,G,VVS2,61.6,57.0,776,4.58,4.62,2.83,4,3,5,lab_grown,2155.5555555555557,0.73,582.0000000000001,Budget,8.5714,IGI,Brick-and-Mortar,19,6.655440350367647,0.3074846997479606,7.6762675776645075,6.368187186350492,0
1.33,Premium,G,VS1,62.7,58.0,9699,6.96,7.01,4.38,3,3,4,natural,7292.481203007518,0.4,4375.4887218045105,Premium,6.6071,IGI,Luxury,74,9.179881164491475,0.8458682675776092,8.89473624229768,8.384002020179457,1
1.01,Very Good,I,VS1,62.2,60.0,4756,6.39,6.35,3.96,2,1,4,natural,4708.910891089109,0.4,2825.3465346534654,Mid,5.3571,GIA,Online,55,8.467372496432281,0.6981347220709844,8.457424267742134,7.946740179454139,1
0.3,Ideal,E,VS1,61.5,56.0,911,4.37,4.31,2.67,4,5,4,lab_grown,3036.666666666667,0.73,819.9000000000001,Budget,7.8571,IGI,Brick-and-Mortar,8,6.815639990074331,0.26236426446749106,8.018844955828017,6.710401299354221,0
1.23,Ideal,F,VS1,61.3,57.0,8523,6.86,6.93,4.23,4,4,4,natural,6929.268292682927,0.4,4157.560975609756,Premium,7.8571,IGI,Online,82,9.050640993218508,0.8020015854720274,8.843653806107417,8.33292437408684,1
2.05,Good,G,SI2,63.7,61.0,16295,8.03,7.99,5.1,1,3,1,natural,7948.780487804879,0.4,4769.2682926829275,Luxury,1.9643,GIA,Luxury,101,9.698674957906642,1.11514159061932,8.9808995956703,8.470157828146126,1
0.7,Ideal,E,SI1,60.6,57.0,2537,5.71,5.77,3.48,4,5,2,natural,3624.2857142857147,0.4,2174.571428571429,Mid,6.4286,GIA,Online,56,7.839131648274333,0.5306282510621704,8.195688381916812,7.685046634796378,1
1.01,Ideal,E,VS2,61.6,57.0,7198,6.43,6.46,3.97,4,5,3,natural,7126.732673267326,0.4,4276.039603960396,Premium,7.1429,GIA,Online,77,8.881697406469304,0.6981347220709844,8.871748464696987,8.361016367936292,1
1.04,Very Good,G,SI2,62.7,57.0,4125,6.4,6.46,4.03,2,3,1,natural,3966.346153846154,0.4,2379.8076923076924,Mid,3.2143,IGI,Brick-and-Mortar,48,8.325063693631197,0.712949807856125,8.285852675050409,7.775195075609567,1
0.5,Very Good,D,VS1,62.0,56.0,1750,5.09,5.11,3.16,2,6,4,natural,3500.0,0.4,2100.0,Mid,5.3571,GIA,Brick-and-Mortar,32,7.467942332285852,0.4054651081081644,8.160803920954665,7.650168700845001,1
0.3,Ideal,E,VS2,62.3,57.0,658,4.29,4.32,2.68,4,5,3,lab_grown,2193.3333333333335,0.73,592.2,Budget,7.1429,IGI,Online,13,6.490723534502507,0.26236426446749106,7.6936335587997675,6.385531610263777,0
0.31,Very Good,H,VVS1,61.2,56.0,651,4.37,4.39,2.68,2,2,6,lab_grown,2100.0,0.73,567.0,Budget,6.7857,IGI,Online,6,6.480044561926653,0.27002713721306015,7.650168700845001,6.342121418721152,0
1.01,Ideal,G,VVS2,62.2,56.0,8034,6.41,6.46,4.0,4,3,5,natural,7954.455445544554,0.4,4772.6732673267325,Premium,8.5714,GIA,Brick-and-Mortar,74,8.991562278171614,0.6981347220709844,8.981613191872741,8.470871364532924,1
0.41,Ideal,D,VS2,62.4,54.0,1076,4.78,4.74,2.97,4,6,3,lab_grown,2624.390243902439,0.73,708.5853658536586,Mid,7.1429,IGI,Brick-and-Mortar,11,6.981934677156389,0.3435897043900769,7.872984828320062,6.564680807690347,0
0.59,Ideal,I,VVS1,62.2,55.0,1838,5.38,5.39,3.35,4,1,6,lab_grown,3115.2542372881358,0.73,841.1186440677967,Mid,9.2857,IGI,Online,16,7.516977224604321,0.46373401623214017,8.044386994576318,6.735920911759744,0
1.5,Good,E,VS2,63.9,58.0,14026,7.24,7.2,4.61,1,5,3,natural,9350.666666666666,0.4,5610.4,Luxury,3.3929,AGS,Online,117,9.54873932271967,0.9162907318741551,9.143309859516963,8.632555521750431,1
0.3,Premium,H,IF,60.4,60.0,789,4.3,4.34,2.61,3,2,7,lab_grown,2630.0,0.73,710.1,Budget,8.75,GIA,Online,13,6.672032945461067,0.26236426446749106,7.875119281040293,6.566813066889472,0
0.3,Good,D,VS2,63.1,58.0,568,4.26,4.3,2.7,1,6,3,lab_grown,1893.3333333333335,0.73,511.2000000000001,Budget,3.3929,IGI,Online,17,6.343880434126331,0.26236426446749106,7.546622252629012,6.238715173765425,0
0.31,Premium,I,VVS1,61.0,58.0,571,4.33,4.39,2.66,3,1,6,lab_grown,1841.9354838709678,0.73,497.32258064516134,Budget,8.0357,IGI,Online,15,6.349138991379798,0.27002713721306015,7.519114951018556,6.2112476196232045,0
2.01,Ideal,G,SI2,61.5,55.0,11602,8.15,8.11,5.0,4,3,1,natural,5772.139303482588,0.4,3463.2835820895525,Premium,5.7143,IGI,Brick-and-Mortar,78,9.359018964347545,1.1019400787607843,8.660971284941741,8.150261131830822,1
0.33,Good,F,SI1,61.8,62.0,536,4.4,4.45,2.74,1,4,2,lab_grown,1624.2424242424242,0.73,438.54545454545456,Budget,2.6786,IGI,Online,15,6.285998094508865,0.2851789422336624,7.393412267786173,6.085741135089024,0
1.01,Ideal,G,VS2,60.6,58.0,6295,6.44,6.5,3.92,4,3,3,natural,6232.6732673267325,0.4,3739.6039603960394,Premium,7.1429,GIA,Luxury,66,8.74766979009724,0.6981347220709844,8.737721047552848,8.227002364107907,1
1.53,Ideal,F,SI1,62.5,57.0,11525,7.38,7.31,4.59,4,4,2,natural,7532.679738562091,0.4,4519.607843137254,Premium,6.4286,IGI,Brick-and-Mortar,73,9.352360631996612,0.9282193027394289,8.92713887853005,8.416401742355033,1
0.7,Good,E,VS2,64.2,60.0,2394,5.58,5.64,3.6,1,5,3,lab_grown,3420.0,0.73,923.4000000000001,Mid,3.3929,IGI,Online,12,7.781138509845015,0.5306282510621704,8.137688184977605,6.829144878400226,0
0.42,Very Good,H,VS2,60.9,55.0,1190,4.87,4.89,2.97,2,2,3,lab_grown,2833.3333333333335,0.73,765.0000000000001,Mid,4.6429,GIA,Online,15,7.0825485693553,0.35065687161316933,7.949562032717683,6.641182169740591,0
0.37,Premium,G,VS2,59.3,60.0,649,4.67,4.71,2.78,3,3,3,lab_grown,1754.0540540540542,0.73,473.59459459459464,Budget,5.8929,GIA,Online,17,6.476972362889683,0.31481073984003355,7.470254935456455,6.162460954544883,0
1.01,Very Good,H,VS2,62.8,59.0,5559,6.33,6.38,3.99,2,2,3,natural,5503.960396039604,0.4,3302.3762376237623,Premium,4.6429,GIA,Online,70,8.623353387244627,0.6981347220709844,8.613404854950995,8.102700326752334,1
0.31,Premium,E,SI1,59.3,59.0,698,4.48,4.42,2.64,3,5,2,lab_grown,2251.6129032258063,0.73,607.9354838709678,Budget,5.1786,IGI,Online,16,6.54965074223381,0.27002713721306015,7.7198461117450226,6.411712324283588,0
0.32,Ideal,H,VS1,61.5,57.0,561,4.4,4.42,2.71,4,2,4,lab_grown,1753.125,0.73,473.34375000000006,Budget,7.8571,GIA,Online,15,6.331501849893691,0.2776317365982795,7.4697254360712995,6.161932269827132,0
0.9,Very Good,G,SI2,61.1,55.0,3445,6.21,6.26,3.81,2,3,1,natural,3827.777777777778,0.4,2296.6666666666665,Mid,3.2143,GIA,Online,47,8.144969417087875,0.6418538861723948,8.250300913171996,7.739649394217542,1
1.23,Premium,G,SI2,62.8,59.0,4426,6.76,6.72,4.23,3,3,1,natural,3598.3739837398375,0.4,2159.0243902439024,Mid,4.4643,GIA,Online,54,8.395477432732141,0.8020015854720274,8.18851521591739,7.677874792394044,1
0.35,Ideal,F,VS2,62.1,57.0,906,4.55,4.53,2.82,4,4,3,lab_grown,2588.571428571429,0.73,698.9142857142858,Budget,7.1429,GIA,Online,11,6.810142450115136,0.30010459245033805,7.859247669407606,6.550957878566325,0
0.7,Premium,F,VS1,60.8,62.0,2874,5.71,5.67,3.46,3,4,4,natural,4105.714285714286,0.4,2463.4285714285716,Mid,6.6071,GIA,Online,41,7.963807953231451,0.5306282510621704,8.320378543899484,7.809715242738431,1
1.21,Premium,I,SI1,60.6,56.0,5556,6.97,6.89,4.2,3,1,2,natural,4591.735537190083,0.4,2755.04132231405,Premium,5.1786,GIA,Online,74,8.622813673279921,0.7929925155296614,8.432231103131796,7.921550625603893,1
0.5,Fair,E,SI2,64.7,57.0,945,4.98,4.88,3.19,0,5,1,lab_grown,1890.0,0.73,510.3,Budget,0.7143,GIA,Online,10,6.852242569051878,0.4054651081081644,7.544861068658458,6.236956502085953,0
0.3,Ideal,G,SI1,62.3,54.0,469,4.29,4.32,2.68,4,3,2,lab_grown,1563.3333333333335,0.73,422.1000000000001,Budget,6.4286,GIA,Online,13,6.152732694704104,0.26236426446749106,7.355215027126308,6.047608557726022,0
2.01,Good,I,SI2,63.8,57.0,8780,8.0,7.95,5.1,1,1,1,natural,4368.1592039801,0.4,2620.89552238806,Premium,1.9643,GIA,Online,80,9.080345575359996,1.1019400787607843,8.38232586774281,7.87165281699583,1
0.9,Premium,F,SI2,58.4,62.0,3629,6.37,6.34,3.71,3,4,1,natural,4032.222222222222,0.4,2419.333333333333,Mid,4.4643,GIA,Brick-and-Mortar,52,8.196987927258897,0.6418538861723948,8.302320894327897,7.791660550712137,1
0.41,Premium,I,VVS2,59.9,58.0,827,4.81,4.87,2.9,3,1,5,lab_grown,2017.0731707317075,0.73,544.6097560975611,Budget,7.3214,GIA,Online,11,6.71901315438526,0.3435897043900769,7.609898459290754,6.301903987779868,0
0.28,Very Good,F,VVS2,61.1,57.0,707,4.24,4.27,2.6,2,4,5,lab_grown,2524.9999999999995,0.73,681.7499999999999,Budget,6.0714,IGI,Online,12,6.56244409369372,0.2468600779315258,7.8343923029104365,6.5261287603538145,0
0.33,Ideal,H,VVS2,60.9,57.0,666,4.48,4.52,2.74,4,2,5,lab_grown,2018.181818181818,0.73,544.9090909090909,Budget,8.5714,IGI,Brick-and-Mortar,15,6.502790045915623,0.2851789422336624,7.6104476678401385,6.302452461715713,0
0.41,Ideal,F,VS2,60.0,56.0,1107,4.88,4.82,2.91,4,4,3,lab_grown,2700.0,0.73,729.0,Mid,7.1429,GIA,Online,19,7.010311867307229,0.3435897043900769,7.901377353792616,6.593044534142437,0
0.73,Very Good,E,VS1,63.0,60.0,3607,5.68,5.72,3.59,2,5,4,natural,4941.095890410959,0.4,2964.6575342465753,Mid,5.3571,GIA,Online,46,8.190908881182514,0.5481214085096876,8.505544789519151,7.994854052190071,1
0.42,Very Good,H,SI1,61.5,54.0,670,4.87,4.89,3.0,2,2,2,lab_grown,1595.2380952380952,0.73,430.7142857142857,Budget,3.9286,IGI,Online,18,6.508769136971682,0.35065687161316933,7.375404949363164,6.067763993777372,0
1.51,Ideal,H,SI2,61.7,57.0,6384,7.39,7.36,4.55,4,2,1,natural,4227.814569536424,0.4,2536.688741721854,Premium,5.7143,AGS,Brick-and-Mortar,76,8.76170676846664,0.9202827531436926,8.349676989156336,7.839009001558045,1
0.91,Good,G,SI2,63.6,59.0,3340,6.11,6.15,3.9,1,3,1,natural,3670.32967032967,0.4,2202.197802197802,Mid,1.9643,AGS,Luxury,47,8.114025442356757,0.6471032420585385,8.20830918342266,7.697665130423876,1
0.55,Premium,D,SI1,62.7,59.0,1580,5.22,5.25,3.28,3,6,2,lab_grown,2872.7272727272725,0.73,775.6363636363636,Mid,5.1786,IGI,Brick-and-Mortar,21,7.3658128372094716,0.4382549309311553,7.9633651674692665,6.654972240353248,0
0.42,Ideal,H,IF,61.6,56.0,1126,4.84,4.87,2.99,4,2,7,lab_grown,2680.952380952381,0.73,723.857142857143,Mid,10.0,GIA,Luxury,15,7.027314514039777,0.35065687161316933,7.894300308632689,6.5859745911039145,0
1.51,Premium,F,VS2,62.5,58.0,14294,7.33,7.22,4.55,3,4,3,natural,9466.225165562913,0.4,5679.735099337748,Luxury,5.8929,GIA,Luxury,118,9.567665104756411,0.9202827531436926,9.15559113010325,8.644835922238785,1
0.3,Ideal,E,VS2,62.5,56.0,844,4.3,4.28,2.68,4,5,3,lab_grown,2813.3333333333335,0.73,759.6000000000001,Budget,7.1429,GIA,Online,12,6.739336627357174,0.26236426446749106,7.942480686001391,6.634107595494159,0
0.4,Very Good,G,SI2,61.9,61.0,596,4.69,4.74,2.92,2,3,1,lab_grown,1490.0,0.73,402.3,Budget,3.2143,GIA,Online,23,6.391917113392602,0.33647223662121295,7.307202314764738,5.999680701879322,0
0.9,Premium,G,SI1,60.6,57.0,4455,6.28,6.2,3.78,3,3,2,natural,4950.0,0.4,2970.0,Mid,5.1786,GIA,Brick-and-Mortar,43,8.40200678160712,0.6418538861723948,8.507344855361422,7.9966538754626075,1
0.32,Ideal,E,VS2,62.0,55.0,900,4.41,4.39,2.73,4,5,3,lab_grown,2812.5,0.73,759.375,Budget,7.1429,AGS,Brick-and-Mortar,18,6.803505257608338,0.2776317365982795,7.942184538873334,6.633811732640869,0
1.02,Ideal,J,SI2,61.6,55.0,2611,6.49,6.43,3.98,4,0,1,lab_grown,2559.8039215686276,0.73,691.1470588235295,Mid,5.7143,IGI,Brick-and-Mortar,13,7.867871490396322,0.7030975114131134,7.848076520038668,6.539798445790799,0
1.0,Premium,F,SI2,61.7,58.0,3858,6.36,6.32,3.91,3,4,1,natural,3858.0,0.4,2314.7999999999997,Mid,4.4643,GIA,Online,43,8.258163361537619,0.6931471805599453,8.258163361537619,7.747510479178173,1
1.5,Good,E,SI1,63.0,54.0,11368,7.19,7.26,4.55,1,5,2,natural,7578.666666666667,0.4,4547.2,Premium,2.6786,GIA,Brick-and-Mortar,74,9.338645632129106,0.9162907318741551,8.933224502295682,8.422486829277329,1
0.33,Ideal,D,VS1,61.2,55.0,978,4.48,4.51,2.75,4,6,4,lab_grown,2963.6363636363635,0.73,800.1818181818182,Budget,7.8571,GIA,Online,13,6.88653164253051,0.2851789422336624,7.9945096609548685,6.68608791030129,0
2.53,Ideal,J,SI2,61.5,53.0,15993,8.78,8.74,5.39,4,0,1,natural,6321.343873517787,0.4,3792.806324110672,Luxury,5.7143,GIA,Brick-and-Mortar,125,9.679968930891835,1.2612978709452054,8.751845284450024,8.24112510125066,1
0.5,Very Good,D,VS2,62.8,58.0,1635,5.0,5.03,3.15,2,6,3,lab_grown,3270.0,0.73,882.9000000000001,Mid,4.6429,AGS,Brick-and-Mortar,21,7.400009517162692,0.4054651081081644,8.092851027538384,6.784343934066903,0
1.2,Premium,F,SI1,60.1,59.0,7282,6.92,6.85,4.14,3,4,2,natural,6068.333333333334,0.4,3641.0000000000005,Premium,5.1786,GIA,Online,83,8.893298144217916,0.7884573603642702,8.711004048257948,8.200288260287554,1
0.82,Good,G,SI2,63.8,60.0,2512,5.89,5.84,3.74,1,3,1,lab_grown,3063.4146341463415,0.73,827.1219512195123,Mid,1.9643,IGI,Online,15,7.829232537543592,0.598836501088704,8.027611846165247,6.719160427621561,0
0.34,Very Good,H,VS1,62.3,57.0,590,4.45,4.48,2.78,2,2,4,lab_grown,1735.2941176470588,0.73,468.5294117647059,Budget,5.3571,IGI,Brick-and-Mortar,14,6.3818160174060985,0.29266961396282,7.4595083034776595,6.151730941552463,0
0.7,Premium,H,SI2,60.2,61.0,2184,5.76,5.66,3.44,3,2,1,lab_grown,3120.0,0.73,842.4000000000001,Mid,4.4643,IGI,Online,14,7.68937110752969,0.5306282510621704,8.045908742270779,6.73744134131246,0
2.8,Premium,I,SI2,61.1,59.0,15030,9.03,8.98,5.5,3,1,1,natural,5367.857142857143,0.4,3220.714285714286,Luxury,4.4643,GIA,Luxury,138,9.617870014133226,1.33500106673234,8.588370342293784,8.077668883738635,1
1.03,Ideal,F,VVS2,61.1,57.0,10049,6.51,6.54,3.99,4,4,5,natural,9756.31067961165,0.4,5853.78640776699,Premium,8.5714,GIA,Brick-and-Mortar,72,9.215327913487222,0.708035793053696,9.18577209631585,8.675014795053327,1
0.31,Very Good,F,VS2,60.7,61.0,583,4.36,4.4,2.66,2,4,3,lab_grown,1880.6451612903227,0.73,507.77419354838713,Budget,4.6429,IGI,Online,12,6.369900982828227,0.27002713721306015,7.539901758952374,6.232004290512371,0
2.1,Very Good,I,SI1,59.9,61.0,15474,8.26,8.34,4.97,2,1,2,natural,7368.571428571428,0.4,4421.142857142857,Luxury,3.9286,GIA,Luxury,111,9.646981097552796,1.1314021114911006,8.90511483268814,8.394379666898018,1
1.51,Premium,F,VS2,61.8,56.0,12899,7.46,7.32,4.57,3,4,3,natural,8542.384105960266,0.4,5125.430463576159,Luxury,5.8929,AGS,Brick-and-Mortar,131,9.464982590349763,0.9202827531436926,9.052912473625168,8.542164879905435,1
0.59,Good,F,SI1,59.5,62.0,1318,5.45,5.5,3.26,1,4,2,lab_grown,2233.898305084746,0.73,603.1525423728815,Mid,2.6786,GIA,Online,16,7.1846291527173145,0.46373401623214017,7.711951004931813,6.40382671964601,0
0.6,Premium,D,SI2,62.0,57.0,1196,5.43,5.35,3.34,3,6,1,lab_grown,1993.3333333333335,0.73,538.2,Mid,4.4643,IGI,Online,14,7.087573705557973,0.4700036292457356,7.598065104721922,6.290086559598097,0
0.51,Very Good,F,SI1,61.8,57.0,1374,5.1,5.13,3.16,2,4,2,lab_grown,2694.1176470588234,0.73,727.4117647058823,Mid,3.9286,IGI,Online,12,7.226209010100671,0.412109650826833,7.899197136215464,6.590866499158882,0
1.02,Ideal,E,VS1,60.1,57.0,8096,6.52,6.59,3.94,4,5,4,natural,7937.254901960784,0.4,4762.35294117647,Premium,7.8571,GIA,Luxury,71,8.999248901686114,0.7030975114131134,8.97944874443752,8.468707098659467,1
0.41,Fair,G,VVS2,64.7,56.0,833,4.68,4.72,3.04,0,3,5,lab_grown,2031.7073170731708,0.73,548.5609756097562,Budget,3.5714,IGI,Luxury,21,6.726233402358747,0.3435897043900769,7.617123837240226,6.309119733310297,0
0.58,Very Good,D,VVS2,60.0,55.0,2714,5.44,5.49,3.28,2,6,5,natural,4679.310344827587,0.4,2807.586206896552,Mid,6.0714,GIA,Online,38,7.906547232368036,0.4574248470388754,8.45111969971043,7.940436506497507,1
0.72,Very Good,D,VS2,62.1,59.0,3016,5.7,5.73,3.55,2,6,3,natural,4188.888888888889,0.4,2513.333333333333,Mid,4.6429,AGS,Online,48,8.012018239159062,0.5423242908253616,8.340429494399627,7.829762971185521,1
0.71,Premium,I,VS2,59.7,60.0,1923,5.83,5.86,3.49,3,1,3,lab_grown,2708.450704225352,0.73,731.2816901408452,Mid,5.8929,IGI,Brick-and-Mortar,24,7.562161631225652,0.5364933705145685,7.904501201161146,6.596165262532869,0
0.32,Good,F,SI2,63.8,55.0,421,4.34,4.35,2.77,1,4,1,lab_grown,1315.625,0.73,355.21875,Budget,1.9643,IGI,Brick-and-Mortar,16,6.045005314036012,0.2776317365982795,7.182826923156706,5.875545008437052,0
0.51,Ideal,G,VVS2,62.0,57.0,1877,5.11,5.15,3.18,4,3,5,natural,3680.392156862745,0.4,2208.235294117647,Mid,8.5714,GIA,Brick-and-Mortar,42,7.537962659768208,0.412109650826833,8.211046263119561,7.700401713871556,1
0.31,Premium,D,SI1,60.2,56.0,732,4.4,4.37,2.64,3,6,2,lab_grown,2361.2903225806454,0.73,637.5483870967743,Budget,5.1786,GIA,Online,18,6.597145701886651,0.27002713721306015,7.767386903082358,6.459197455055085,0
0.83,Ideal,F,VS1,62.0,57.0,4030,6.02,5.97,3.72,4,4,4,natural,4855.421686746989,0.4,2913.253012048193,Mid,7.8571,AGS,Online,44,8.301769763117166,0.6043159668533296,8.48805716726132,7.977368809358023,1
0.52,Ideal,I,VS2,61.8,54.0,1152,5.16,5.2,3.2,4,1,3,lab_grown,2215.3846153846152,0.73,598.1538461538462,Mid,7.1429,IGI,Online,11,7.050122520269059,0.41871033485818504,7.703632595706072,6.395518403458412,0
1.11,Ideal,D,SI2,62.2,57.0,5501,6.66,6.62,4.12,4,6,1,natural,4955.855855855855,0.4,2973.513513513513,Premium,5.7143,GIA,Online,61,8.61286694148452,0.7466879474879752,8.508526918690341,7.997835779738674,1
0.4,Ideal,D,SI1,61.3,56.0,726,4.75,4.78,2.92,4,6,2,lab_grown,1815.0,0.73,490.05,Budget,6.4286,IGI,Online,11,6.588926477533519,0.33647223662121295,7.504391559161238,6.196545955603783,0
2.17,Very Good,I,SI1,62.1,61.0,15760,8.24,8.27,5.13,2,1,2,natural,7262.672811059908,0.4,4357.6036866359445,Luxury,3.9286,GIA,Luxury,127,9.665293813175541,1.1537315878891892,8.890640876736384,8.379907029691653,1
0.5,Ideal,F,SI1,62.0,55.0,1304,5.08,5.12,3.16,4,4,2,lab_grown,2608.0,0.73,704.1600000000001,Mid,6.4286,IGI,Brick-and-Mortar,8,7.173958319756794,0.4054651081081644,7.866722285136729,6.558424727417543,0
0.23,Ideal,G,SI1,62.0,54.0,364,3.95,3.99,2.46,4,3,2,lab_grown,1582.6086956521738,0.73,427.30434782608694,Budget,6.4286,IGI,Online,31,5.8998973535824915,0.20701416938432615,7.367461506282935,6.05983403592653,0
1.0,Very Good,E,SI1,62.1,57.0,4864,6.35,6.4,3.96,2,5,2,natural,4864.0,0.4,2918.4,Mid,3.9286,GIA,Online,40,8.489821994620105,0.6931471805599453,8.489821994620105,7.979133394696477,1
0.31,Ideal,E,VVS1,60.5,57.0,942,4.38,4.41,2.66,4,5,6,lab_grown,3038.7096774193546,0.73,820.4516129032259,Budget,9.2857,AGS,Brick-and-Mortar,11,6.849066282633458,0.27002713721306015,8.019517288990874,6.711073034833559,0
1.21,Ideal,I,VS1,60.5,58.0,6292,6.95,6.89,4.19,4,1,4,natural,5200.0,0.4,3120.0,Premium,7.8571,GIA,Brick-and-Mortar,65,8.747193183526933,0.7929925155296614,8.556606193773073,8.045908742270779,1
0.33,Very Good,G,VVS2,63.0,57.0,752,4.38,4.42,2.77,2,3,5,lab_grown,2278.7878787878785,0.73,615.2727272727273,Budget,6.0714,IGI,Online,20,6.6240652277998935,0.2851789422336624,7.7318376820010535,6.423689604632595,0
0.53,Ideal,D,VS2,60.9,57.0,1877,5.24,5.17,3.17,4,6,3,natural,3541.5094339622638,0.4,2124.9056603773583,Mid,7.1429,AGS,Brick-and-Mortar,48,7.537962659768208,0.4252677354043441,8.172590634641674,7.661953183682783,1
0.73,Ideal,G,SI1,62.1,54.0,2351,5.81,5.76,3.59,4,3,2,lab_grown,3220.5479452054797,0.73,869.5479452054796,Mid,6.4286,IGI,Online,16,7.763021309018518,0.5481214085096876,8.077617251350295,6.769122835469209,0
